museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_latitud,gmaps_longitud,link_sic,fecha_mod,aprox_loc
2039,Museo del Archivo General del Estado de Campeche,,8/7/2007,Secretaría de Gobierno de Campeche,4,Campeche,2,Campeche,1,San Francisco de Campeche,Calle 12 núm. 159,Centro,24000,981 816 09 39,,,archivo.general@campeche.gob.mx,,19.84435,-90.53696,http://sic.gob.mx/ficha.php?table=museo&table_id=2039,12/12/2023 05:38,
540,"Museo de la Ciudad, Baluarte de San Carlos",Historia,1/1/1989,Ayuntamiento de Campeche,4,Campeche,2,Campeche,1,San Francisco de Campeche,Calle 8 s/n,Centro,24000,981 811 39 90,,https://turismocampeche.com/folio/baluarte-de-san-carlos/,detc@gmail.com,,19.84458,-90.54065,http://sic.gob.mx/ficha.php?table=museo&table_id=540,10/12/2022 04:14,
2108,Museo de sitio de la Zona Arqueológica de Edzná,,1000-01-01,Secretaría de Cultura/INAH,4,Campeche,2,Campeche,92,Uzahzil-Edzná (Nohyaxché),Carr. Federal Campeche-Edzná KM. 55 (localizado en el entronque con el Km 45 de la carr. núm. 188),,,981 816 91 11,,,candelaria_duarte@inah.gob.mx; direccion.camp@inah.gob.mx,,19.59712,-90.23059,http://sic.gob.mx/ficha.php?table=museo&table_id=2108,12/12/2023 05:36,
1408,Museo Victoriano Niévez Céspedes ,Arqueología,7/16/1998,Ayuntamiento de Ciudad del Carmen,4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 22 x 41 y 41 B,Centro,24100,938 382 13 87,,,,,18.64252,-91.83906,http://sic.gob.mx/ficha.php?table=museo&table_id=1408,12/12/2023 05:49,
1918,Guanal Museo Universitario de Ciencias y Artes,,6/14/2016,Universidad Autónoma del Carmen/Secretaría de Cultura de Campeche,4,Campeche,3,Carmen,1,Ciudad del Carmen,Calle 20 B núm.  88,Col. Guanal,24139,938 381 10 18,,,gumuca.unacar@outlook.com,GuanalMuseo,18.63303,-91.83227,http://sic.gob.mx/ficha.php?table=museo&table_id=1918,5/16/2023 05:26,
595,Museo de Arqueología Maya del Camino Real de Hecelchakán MAH,Arqueología,8/16/1965,Secretaría de Cultura/INAH,4,Campeche,5,Hecelchakán,1,Hecelchakán,Calle 18 y 20 s/n,Barrio de la Conquista,24800,981 816 9136,,,museos.camp@inah.gob.mx; iliana_pozos@inah.gob.mx,,20.1781,-90.13302,http://sic.gob.mx/ficha.php?table=museo&table_id=595,12/21/2023 06:08,
2204,Museo de Palizada,,8/5/2021,Ayuntamiento de Palizada,4,Campeche,7,Palizada,1,Palizada,Av. Miguel Hidalgo 18 esq. Altamirano y Ocampo,Centro,24200,,,,museodepalizada@gmail.com,museodepalizada,18.25358,-92.09108,http://sic.gob.mx/ficha.php?table=museo&table_id=2204,6/8/2023 05:10,
2249,Sala Introductoria a la Zona Arqueológica de Calakmul,,1000-01-01,Secretaría de Cultura/INAH,4,Campeche,10,Calakmul,1,Xpujil,Camino a la reserva de la biósfera de Calakmul km 60,,24477,981 816 81 79 ,,,candelaria_duarte@inah.gob.mx; direccion.camp@inah.gob.mx,,18.11173,-89.80216,http://sic.gob.mx/ficha.php?table=museo&table_id=2249,10/17/2023 03:12,
1305,Museo José Ángel Villarreal,Historia,10/6/1993,Ayuntamiento de Acuña,5,Coahuila de Zaragoza,2,Acuña,1,Ciudad Acuña,Blvd. Adolfo López Mateos s/n ,Col. Benito Juárez,26230,(877) 773 30 29,,,direcciondearteyculturaacuna@gmail.com,,29.33027,-100.94063,http://sic.gob.mx/ficha.php?table=museo&table_id=1305,3/10/2017 13:31,
1838,Museo Cultural de Arteaga,Historia,3/23/2004,Ayuntamiento de Arteaga/Centro Cultural Coronel Lucio Dávila Rumayor,5,Coahuila de Zaragoza,4,Arteaga,1,Arteaga,Miguel Hidalgo y Costilla 6 Poniente Norte,Col. Jardín,22350,"(844) 483 00 82, 483 00 33 ext. 127",,,"culturadearteaga@hotmail.com, museoculturaldearteaga@live.com.mx",,25.45051,-100.85008,http://sic.gob.mx/ficha.php?table=museo&table_id=1838,10/19/2018 09:52,
1457,Museo de las Momias de San Antonio de las Alazanas,Antropología,10/31/2010,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,4,Arteaga,107,San Antonio de las Alazanas,Othón Figueroa s/n,,25370,(844) 483 95 72,,,turismo_arteaga@hotmail.com,,25.25713,-100.54934,http://sic.gob.mx/ficha.php?table=museo&table_id=1457,9/25/2018 07:10,
96,Museo Casa Venustiano Carranza,Historia,12/29/1959,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza,Pte. Carranza Nte. 105,Centro,27640,869 696 13 75,,,museovczac.cienega@hotmail.com,,26.98727,-102.06703,http://sic.gob.mx/ficha.php?table=museo&table_id=96,5/24/2023 06:27,
1884,Museo de la Casa de la Cultura de Cuatro Ciénegas,,10/5/1994,"Casa de la Cultura Cuatro Ciénegas, A.C.",5,Coahuila de Zaragoza,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza,Hidalgo 401 Pte.,Zona Centro,27640,(869) 696 17 17,https://www.facebook.com/casadelacultura.cuatrocienegas,,cotibaca@hotmail.com,,26.98558,-102.06953,http://sic.gob.mx/ficha.php?table=museo&table_id=1884,11/14/2018 07:24,
1832,Museo Ejido San Juan de Boquillas,TND,1000-01-01,,5,Coahuila de Zaragoza,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza,"Carretera Cuatro Ciénegas - Monclova, Km. 15",Ejido San Juan de Boquillas,27650,(869) 696 12 24,,,,,27.0010374,-101.9006932,http://sic.gob.mx/ficha.php?table=museo&table_id=1832,3/10/2017 13:20,X
2362,Génesis 4C Museo Vivo & Laboratorio,,4/6/2023,"Laboratorio Genesis 4C, Cuatro Ciénegas, Coahuila",5,Coahuila de Zaragoza,7,Cuatro Ciénegas,1,Cuatro Ciénegas de Carranza,Miguel Hidalgo 200,Centro,27640,866 175 25 35  ,https://genesis4c.mx/,,informes@genesis4c.mx; social@genesis4c.mx; harocha@genesis4c.mx,,26.98699,-102.06513,http://sic.gob.mx/ficha.php?table=museo&table_id=2362,5/17/2023 12:22,
951,Museo Comunitario Casa de la Cultura,Arqueología,9/1/1987,Municipio de Francisco I. Madero,5,Coahuila de Zaragoza,9,Francisco I. Madero,1,Francisco I. Madero (Chávez),Vicente Guerrero s/n,Col. Benito Juárez,27900,(872) 773 02 92,,,casadelacultura.madero@hotmail.com,,25.767,-103.27063,http://sic.gob.mx/ficha.php?table=museo&table_id=951,4/26/2017 11:47,
2306,Museo Laboratorio Paleontológico de General Cepeda,,1000-01-01,Ayuntamiento de General Cepeda,5,Coahuila de Zaragoza,11,General Cepeda,1,General Cepeda,Juan Antonio de la Fuente 207,,25950,842 425 04 82,,,turismo@generalcepeda.gob.mx,,25.37945,-101.47943,http://sic.gob.mx/ficha.php?table=museo&table_id=2306,1/20/2023 06:52,
1630,Museo de Historia Atlahuaco,Historia,3/23/2003,Particular,5,Coahuila de Zaragoza,11,General Cepeda,1,General Cepeda,De la Fuente esq. Benito Juárez,Centro,25950,842 425 03 25,,,atlahuacomuseo@gmail.com,,25.37863,-101.47681,http://sic.gob.mx/ficha.php?table=museo&table_id=1630,3/7/2022 07:14,
85,Museo Paleontológico ,Ciencia y tecnología,11/25/1994,Ayuntamiento de Rincón Colorado,5,Coahuila de Zaragoza,11,General Cepeda,58,Rincón Colorado,Km.43.5 de la Carr. Saltillo-Torreón,,25950,,,,,,25.51547,-101.3268,http://sic.gob.mx/ficha.php?table=museo&table_id=85,1/18/2023 11:50,
1686,Museo Emilio Indio Fernández,Historia,4/20/2005,Ayuntamiento de Juárez,5,Coahuila de Zaragoza,15,Juárez,1,Juárez,Juárez s/n,Centro,20450,861 613 52 69,,,chucho_corona@hotmail.com,,27.6069,-100.72775,http://sic.gob.mx/ficha.php?table=museo&table_id=1686,4/26/2021 05:24,
33,Museo Juarista,Historia,9/4/1963,Secretaría de Educación Pública del Estado de Coahuila,5,Coahuila de Zaragoza,17,Matamoros,1,Matamoros,Zaragoza,Ejido Congregación Hidalgo,27468,(871) 749 10 00,,http://www.facebook.com/pages/Museo-Juarista/207489912633275,info@museojuarista.com.mx,,25.4898595,-103.1500263,http://sic.gob.mx/ficha.php?table=museo&table_id=33,9/26/2018 04:44,X
960,Museo Municipal Gral. Jesús González Herrera,Arqueología,1/1/1993,Ayuntamiento de Matamoros,5,Coahuila de Zaragoza,17,Matamoros,1,Matamoros,Pabellón 10,Centro,27446,871 749 10 13,,https://es-la.facebook.com/MuseoMunicipalGral.JesusGlzHerrera,museomatamoros@gmail.com,,25.52936,-103.22983,http://sic.gob.mx/ficha.php?table=museo&table_id=960,9/21/2023 08:12,
68,Museo El Polvorín,Historia,8/12/1977,Ayuntamiento de Monclova,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Ocampo s/n,Centro,25700,866 633 17 45,,,museo_elpolvorin@hotmail.com,,26.89465,-101.41869,http://sic.gob.mx/ficha.php?table=museo&table_id=68,4/28/2023 05:22,
470,Museo Coahuila y Texas,Historia,5/4/1993,Secretaría de Cultura de Coahuila/Ayuntamiento de Monclova,5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Ermita s/n,Sector El Pueblo,25700,866  633 46 92,,,museocoahytexas@hotmail.com; arteycultura@monclova.gob.mx,MCoahyTex,26.90714,-101.4154,http://sic.gob.mx/ficha.php?table=museo&table_id=470,5/24/2023 06:39,
898,Museo Biblioteca Harold R. Pape,Arte,8/14/1977,"Campo San Antonio Fundación Pape, A.C.",5,Coahuila de Zaragoza,18,Monclova,1,Monclova,Blvd. Harold R. Pape 505 Sur,Col. Guadalupe,25750,866 631 04 04,http://www.bibliotecapape.org/,,bibliotecapape@mbp.org.mx,,26.90031,-101.42872,http://sic.gob.mx/ficha.php?table=museo&table_id=898,5/24/2023 06:18,
1906,Museo Quinta Julio Galán Romo ,Arte,12/19/2016,"Amigos de la Cultura de Múzquiz, A.C.",5,Coahuila de Zaragoza,20,Múzquiz,1,Ciudad Melchor Múzquiz,Adolfo E. Romo 1422 Pte.,La Cascada,26340,864  616 65 22,,,amigosdelaculturademuzquiz@gmail.com,,27.86779,-101.52465,http://sic.gob.mx/ficha.php?table=museo&table_id=1906,4/25/2023 04:58,
1882,Museo de Ganadería,,1000-01-01,Ayuntamiento de Múzquiz,5,Coahuila de Zaragoza,20,Múzquiz,1,Ciudad Melchor Múzquiz,Veracruz s/n,,,864 116 3923,,,,,27.87751,-101.49861,http://sic.gob.mx/ficha.php?table=museo&table_id=1882,4/28/2023 05:46,
57,Museo Histórico de Múzquiz,Historia,11/20/1984,Ayuntamiento de Múzquiz,5,Coahuila de Zaragoza,20,Múzquiz,1,Ciudad Melchor Múzquiz,Hidalgo 205,Centro,26340,861 616 69 68,,,museomuzquiz@hotmail.com,,27.87655,-101.51498,http://sic.gob.mx/ficha.php?table=museo&table_id=57,4/25/2023 04:40,
1840,Museo de Paleontología de Múzquiz,Ciencia y tecnología,1000-01-01,Ayuntamiento de Múzquiz,5,Coahuila de Zaragoza,20,Múzquiz,1,Ciudad Melchor Múzquiz,Adolfo E. Romo s/n,La Cascada,26340,864  616 48 00,,,,,27.86315,-101.52832,http://sic.gob.mx/ficha.php?table=museo&table_id=1840,4/25/2023 04:56,
2140,Museo Cultural de Nadadores Dr. Américo de la Cruz,,12/12/2016,Sistema Estatal de Museos de Coahuila                                                                      ,5,Coahuila de Zaragoza,21,Nadadores,1,Nadadores,Vicente Guerrero 129 esq. Manuel Acuña,Centro,27550,"(866) 638 38 11, 732 44 76",https://www.facebook.com/museoculturaldenadadores/,,americo_de_lacruz@yahoo.com.mx; jvillarrealc@hotmail.com,,27.02608,-101.59111,http://sic.gob.mx/ficha.php?table=museo&table_id=2140,7/14/2021 05:29,
1702,Museo de Ocampo,Historia,6/22/1997,Municipio de Ocampo,5,Coahuila de Zaragoza,23,Ocampo,1,Ocampo,Zaragoza s/n,Centro,27500,869 695 00 80,,,ram_saldana@hotmail.com,,27.31351,-102.39673,http://sic.gob.mx/ficha.php?table=museo&table_id=1702,4/20/2021 08:33,
1822,Museo del Vino. Casa Madero,Especializado,1/1/1970,"Casa Madero, S.A. de C.V.",5,Coahuila de Zaragoza,24,Parras,1,Parras de la Fuente,Carretera Paila-Parras km. 18.5,Hacieda San Lorenzo,27980,(842) 422 0100 ext. 108,,,tienda@madero.com.mx,,25.4998808,-102.1943195,http://sic.gob.mx/ficha.php?table=museo&table_id=1822,6/21/2018 12:58,X
2065,Museo del Centro Cultural Nancy Cárdenas,,1/1/1903,Secretaría de Cultura del Estado de Coahuila,5,Coahuila de Zaragoza,24,Parras,1,Parras de la Fuente,Allende 202 Pte.,Centro,27980,(842) 422 24 67 ,https://coahuila.gob.mx/#,,segurateniente@hotmail.com,,25.44049,-102.18313,http://sic.gob.mx/ficha.php?table=museo&table_id=2065,11/20/2018 05:45,
1837,Museo del Niño El Chapulín,TND,9/1/2015,Gobierno Municipal,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Zaragoza s/n,Centro,26000,878 108 7936,,,,MuseoChapulin,28.70482,-100.51377,http://sic.gob.mx/ficha.php?table=museo&table_id=1837,5/24/2023 08:14,
1836,Museo de la Frontera Norte,Historia,6/20/2016,Ayuntamiento de Piedras Negras,5,Coahuila de Zaragoza,25,Piedras Negras,1,Piedras Negras,Abasolo 508,Centro,26000,(878) 782 83 60,,https://www.facebook.com/museofronteranorte/?fref=ts,mfronteranorte@gmail.com,MFronteraNorte,28.70627,-100.51452,http://sic.gob.mx/ficha.php?table=museo&table_id=1836,9/25/2018 05:49,
1881,Museo de Historia de Ramos Arizpe,,1000-01-01,Ayuntamiento de Ramos Arizpe/Dirección de Cultura,5,Coahuila de Zaragoza,27,Ramos Arizpe,1,Ramos Arizpe,Gral. Charles s/n esq. Allende,Centro,56050,844 113 67 60,,,aaron-lopez@hotmail.com; pamemfv30@outlook.es,,25.54323,-100.95078,http://sic.gob.mx/ficha.php?table=museo&table_id=1881,9/26/2023 04:10,
1685,Museo de Francisco Villa,Historia,11/12/2010,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,28,Sabinas,1,Sabinas,Emilio Carranza esq. Gómez Farías,Centro,26700,861 612 91 34,,,cultura_sabinas@hotmail.com,,27.84927,-101.11845,http://sic.gob.mx/ficha.php?table=museo&table_id=1685,4/25/2023 05:19,
1703,Museo Nacional del Carbón,Ciencia y tecnología,1/1/1985,"Patronato del Museo Nacional del Carbón, A.C.",5,Coahuila de Zaragoza,28,Sabinas,1,Sabinas,Blvd. Doctor José Armando Dávila Moncada s/n,Centro,26700,861 613 41 43,https://www.facebook.com/pages/Museo-Nacional-del-Carb%C3%B3n/1464347150464643,https://www.mexicoescultura.com/recinto/68080/museo-nacional-del-carbon.html#prettyPhoto,museodelcarbonagujita@gmail.com,,27.89608,-101.16114,http://sic.gob.mx/ficha.php?table=museo&table_id=1703,4/28/2023 06:56,
1539,Museo de Artes Gráficas (MAG),Arte,3/29/2012,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Xicoténcatl 264,Centro,25000,844 414 17 81,,,museodeartesgraficassaltillo@gmail.com,MuseoAGraficas,25.42232,-101.00656,http://sic.gob.mx/ficha.php?table=museo&table_id=1539,5/24/2023 06:47,
1644,Sala de Arqueología Profr. Carlos Cárdenas Villarreal,Arqueología,8/1/2012,Benemérita Escuela Normal de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Calz. de los Maestros 858,Centro Histórico,25000,844 412 82 73,,,benc.enlinea@gmail.com,,25.42722,-101.00803,http://sic.gob.mx/ficha.php?table=museo&table_id=1644,9/26/2023 06:13,
1423,Museo del Sarape y Trajes Mexicanos,Arte,6/23/2008,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Ignacio Allende Sur 160,Centro,25000,844 481 69 00,,,museodelsarapeytrajesmexicanos@gmail.com,,25.42099,-101.00172,http://sic.gob.mx/ficha.php?table=museo&table_id=1423,10/31/2023 05:25,
1643,Museo de Paleontología de la Benemérita Escuela Normal de Coahuila,Ciencia y tecnología,2/1/1909,Gobierno del Estado de Coahuila/Sistema Estatal de Información Educativa,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Calz. de los Maestros 858,Centro Histórico,25000,(844) 412 82 73,http://www.benc.sepc.edu.mx/museos/index_museos_benc.html,,museosbenc@gmail.com,,25.42714,-101.00824,http://sic.gob.mx/ficha.php?table=museo&table_id=1643,3/7/2019 08:52,
1642,Museo de Catón,Historia,2/27/1997,Particular,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Gral. Cepeda Sur 443,Centro Histórico,25000,844 412 82 12,,http://radioconcierto.org.mx/museo/,luzmariafuentes@radioconcierto.org.mx,,25.4177,-100.99962,http://sic.gob.mx/ficha.php?table=museo&table_id=1642,9/28/2023 02:56,
2060,Salas Carranza,,1/1/2013,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Juárez y Zaragoza s/n,Zona Centro,,(844) 411 8500,,,,,25.42182,-101.00098,http://sic.gob.mx/ficha.php?table=museo&table_id=2060,10/31/2018 06:11,
1641,Museo de la Muñeca ,Especializado,4/30/2013,"Complejo Museográfico Cultura y Tradiciones en Movimiento, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Ignacio Allende Sur 720 altos,Centro,25000,(844) 427 62 32,,https://es-la.facebook.com/mumusalt/,museodelacatrina@hotmail.com ,,25.41643,-101.00316,http://sic.gob.mx/ficha.php?table=museo&table_id=1641,1/7/2019 03:43,
1639,Sala Museográfica de las Leyendas ,Arte,3/12/2013,"Complejo Museográfico Cultura y Tradiciones en Movimiento, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Ignacio Allende Sur 720,Centro,25000,(844) 414 31 48,,,museodelacatrina@hotmail.com ,,25.41642,-101.00316,http://sic.gob.mx/ficha.php?table=museo&table_id=1639,12/13/2018 07:03,
1640,Museo Madero Espiritista,TND,3/12/2013,"Complejo Museográfico Cultura y Tradiciones en Movimiento, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Ignacio Allende Sur 720,Centro,25000,(844) 414 31 48,,,museodelacatrina@hotmail.com ,,25.41657,-101.00385,http://sic.gob.mx/ficha.php?table=museo&table_id=1640,8/29/2018 06:16,
954,Museo de Historia Natural Profr. Rafael Bernardo Narro Rodriguez ,Ciencia y tecnología,1867-10-25,Universidad Autónoma de Coahuila/Ateneo Fuente,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza s/n esq. Av. Universidad,Col. República Ote.,25280,844 415 75 72 ext. 112,,,miguelrdzc@hotmail.com,,25.44041,-100.99131,http://sic.gob.mx/ficha.php?table=museo&table_id=954,8/11/2021 08:01,
894,Museo de las Aves de México,Ciencia y tecnología,11/15/1993,,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Miguel Hidalgo 151,Centro,25000,844 414 01 67,https://musave.org/,,informes@museodelasaves.org,,25.41646,-101.00249,http://sic.gob.mx/ficha.php?table=museo&table_id=894,9/22/2022 04:13,
1422,Museo del Palacio,Historia,7/24/2009,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,"Juárez e Hidalgo s/n, planta baja",Centro,25000,844 411 85 00 ext. 1170,,,corelaav@outlook.com; minagarlo47@gmail.com,,25.42205,-101.0009,http://sic.gob.mx/ficha.php?table=museo&table_id=1422,5/16/2022 07:00,
896,Museo del Desierto,Ciencia y tecnología,11/25/1999,"Amigos del Desierto de Coahuila, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Carlos Abedrop Dávila 3745,"Parque las Maravillas, Centro Metropolitano",25022,844 986 9000,http://www.museodeldesierto.org,,contacto@museodeldesierto.org,museodeldesiert,25.41365,-100.96367,http://sic.gob.mx/ficha.php?table=museo&table_id=896,4/1/2022 06:31,
1635,Sala de Arte Colonial Artemio del Valle Arizpe ,Arte,9/1/1933,Universidad Autónoma de Coahuila/Escuela de Bachilleres Ateneo Fuente,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Blvd. Venustiano Carranza s/n esq. Av. Universidad,Col. República Oriente,25280,(844) 415 75 72,,,erikafloresp@gmail.com,,25.44043,-100.9913,http://sic.gob.mx/ficha.php?table=museo&table_id=1635,8/3/2018 06:11,
1634,Pinacoteca  Artemio de Valle Arizpe,Arte,1/1/1918,Universidad Autónoma de Coahuila/Ateneo Fuente,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Venustiano Carranza esq. Av. Universidad s/n,Col. República Oriente,25280,(844) 415 75 72,,,,,25.44046,-100.99127,http://sic.gob.mx/ficha.php?table=museo&table_id=1634,12/13/2018 06:58,
890,Museo Rubén Herrera,Arte,4/5/2002,Gobierno Municipal de Saltillo,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,General Victoriano Cepeda 105,Centro,25000,(844) 420 98 23,,,ciudadmagdala@gmail.com; m.rubenherrera@gmail.com,,25.42059,-100.99802,http://sic.gob.mx/ficha.php?table=museo&table_id=890,8/3/2018 06:22,
1636,Museo de la  Batalla de la Angostura,Historia,1/14/2008,"Patronato del Museo Batalla de la Angostura, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Nicolás Bravo 120,Centro Histórico,25000,(844) 410 82 05,,https://www.facebook.com/pages/MUSEO-DE-LA-BATALLA-DE-LA-ANGOSTURA/343073852316,museoangostura.47@gmail.com,,25.42105,-100.99957,http://sic.gob.mx/ficha.php?table=museo&table_id=1636,9/25/2018 05:26,
891,Sala Museográfica del Recinto de Juárez,Historia,3/21/1977,Secretaría de Educación del Estado de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Juárez 186,Centro,25000,(844) 412 54 12,,,berza36@hotmail.com; recintodejuarez.saltillo@hotmail.com,,25.4211,-100.99959,http://sic.gob.mx/ficha.php?table=museo&table_id=891,3/10/2017 13:51,
1424,Museo del Normalismo,Historia,5/3/2008,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Paseo de los Maestros 836,Centro,25000,(844) 481 68 90,,https://es-la.facebook.com/museo.delnormalismo/,museodelnormalismo@hotmail.com,,25.4266,-101.0074,http://sic.gob.mx/ficha.php?table=museo&table_id=1424,4/22/2019 05:46,
1458,Museo de la Katrina,Arte,11/2/2009,"Complejo Museográfico Cultura y Tradiciones en Movimiento/Amigos del Museo de las Catrinas, A.C.",5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Allende Sur 720,Centro,25000,844 414 31 48,,https://www.facebook.com/MuseolaKatrina/,museodelacatrina@hotmail.com,,25.41658,-101.00322,http://sic.gob.mx/ficha.php?table=museo&table_id=1458,12/27/2022 12:45,
1304,Museo de la Cultura Taurina,Especializado,7/25/2009,Secretaría de Cultura de Coahuila,5,Coahuila de Zaragoza,30,Saltillo,1,Saltillo,Xicoténcatl 283,Centro,25000,(844) 410 20 21,,http://www.sedeturcoahuila.gob.mx/inicio/?p=154,museodelaculturataurina283@gmail.com,,25.42199,-101.00625,http://sic.gob.mx/ficha.php?table=museo&table_id=1304,9/18/2019 05:39,
