museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1814,"Museo de Arte Sacro (Capilla de Jesús de Nazareno)","Arte","2002-01-01","Catedral de Nuestra Señora de la Purísima Concepción",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 55 entre 10 y 8","Centro","24000","(981) 816 31 44","","","hola@TurismoCampeche.com","",-90.53631,19.84615,"http://sic.gob.mx/ficha.php?table=museo&table_id=1814","2021-01-15 03:51:01-06"
1778,"Museo El Palacio Centro Cultural","Historia","2015-03-17","Centro Cultural El Palacio/Secretaría de Cultura de Campeche",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 8 núm. 257","Centro","24000","981 811 03 66","","","museoelpalaciocc@gmail.com","",-90.53747,19.84615,"http://sic.gob.mx/ficha.php?table=museo&table_id=1778","2022-09-05 07:54:30-05"
1601,"Casa de la Tecnología de Campeche DGETI SECUD","Ciencia y tecnología","1995-02-15","Secretaría de Educación, Cultura y Deporte de Campeche",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Av. Casa de Justicia 12, PB","Col. Fracciorama 2000","24090","(981) 813 21 43","","http://www.somedicyt.org.mx/congreso_2003/Memorias/descargas_pdf/educacion_no_formal/descarga_ojeda_macossay.pdf","casa_tec_campeche@hotmail.com","",-90.53054,19.82404,"http://sic.gob.mx/ficha.php?table=museo&table_id=1601","2018-05-18 13:32:19-05"
2039,"Museo del Archivo General del Estado de Campeche","","2007-08-07","Secretaría de Gobierno de Campeche",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 12 núm. 159","Centro","24000","981 816 09 39","","","archivo.general@campeche.gob.mx","",-90.53696,19.84435,"http://sic.gob.mx/ficha.php?table=museo&table_id=2039","2023-12-12 05:38:06-06"
540,"Museo de la Ciudad, Baluarte de San Carlos","Historia","1989-01-01","Ayuntamiento de Campeche",4,"Campeche",2,"Campeche",1,"San Francisco de Campeche","Calle 8 s/n","Centro","24000","981 811 39 90","","https://turismocampeche.com/folio/baluarte-de-san-carlos/","detc@gmail.com","",-90.54065,19.84458,"http://sic.gob.mx/ficha.php?table=museo&table_id=540","2022-10-12 04:14:53-05"
2108,"Museo de sitio de la Zona Arqueológica de Edzná","","1000-01-01","Secretaría de Cultura/INAH",4,"Campeche",2,"Campeche",92,"Uzahzil-Edzná (Nohyaxché)","Carr. Federal Campeche-Edzná KM. 55 (localizado en el entronque con el Km 45 de la carr. núm. 188)","","","981 816 91 11","","","candelaria_duarte@inah.gob.mx; direccion.camp@inah.gob.mx","",-90.23059,19.59712,"http://sic.gob.mx/ficha.php?table=museo&table_id=2108","2023-12-12 05:36:22-06"
1408,"Museo Victoriano Niévez Céspedes ","Arqueología","1998-07-16","Ayuntamiento de Ciudad del Carmen",4,"Campeche",3,"Carmen",1,"Ciudad del Carmen","Calle 22 x 41 y 41 B","Centro","24100","938 382 13 87","","","","",-91.83906,18.64252,"http://sic.gob.mx/ficha.php?table=museo&table_id=1408","2023-12-12 05:49:04-06"
1918,"Guanal Museo Universitario de Ciencias y Artes","","2016-06-14","Universidad Autónoma del Carmen/Secretaría de Cultura de Campeche",4,"Campeche",3,"Carmen",1,"Ciudad del Carmen","Calle 20 B núm.  88","Col. Guanal","24139","938 381 10 18","","","gumuca.unacar@outlook.com","GuanalMuseo",-91.83227,18.63303,"http://sic.gob.mx/ficha.php?table=museo&table_id=1918","2023-05-16 05:26:52-06"
595,"Museo de Arqueología Maya del Camino Real de Hecelchakán MAH","Arqueología","1965-08-16","Secretaría de Cultura/INAH",4,"Campeche",5,"Hecelchakán",1,"Hecelchakán","Calle 18 y 20 s/n","Barrio de la Conquista","24800","981 816 9136","","","museos.camp@inah.gob.mx; iliana_pozos@inah.gob.mx","",-90.13302,20.1781,"http://sic.gob.mx/ficha.php?table=museo&table_id=595","2023-12-21 06:08:59-06"
2204,"Museo de Palizada","","2021-08-05","Ayuntamiento de Palizada",4,"Campeche",7,"Palizada",1,"Palizada","Av. Miguel Hidalgo 18 esq. Altamirano y Ocampo","Centro","24200","","","","museodepalizada@gmail.com","museodepalizada",-92.09108,18.25358,"http://sic.gob.mx/ficha.php?table=museo&table_id=2204","2023-06-08 05:10:15-06"
2249,"Sala Introductoria a la Zona Arqueológica de Calakmul","","1000-01-01","Secretaría de Cultura/INAH",4,"Campeche",10,"Calakmul",1,"Xpujil","Camino a la reserva de la biósfera de Calakmul km 60","","24477","981 816 81 79 ","","","candelaria_duarte@inah.gob.mx; direccion.camp@inah.gob.mx","",-89.80216,18.11173,"http://sic.gob.mx/ficha.php?table=museo&table_id=2249","2023-10-17 03:12:07-06"
1305,"Museo José Ángel Villarreal","Historia","1993-10-06","Ayuntamiento de Acuña",5,"Coahuila de Zaragoza",2,"Acuña",1,"Ciudad Acuña","Blvd. Adolfo López Mateos s/n ","Col. Benito Juárez","26230","(877) 773 30 29","","","direcciondearteyculturaacuna@gmail.com","",-100.94063,29.33027,"http://sic.gob.mx/ficha.php?table=museo&table_id=1305","2017-03-10 13:31:23-06"
1838,"Museo Cultural de Arteaga","Historia","2004-03-23","Ayuntamiento de Arteaga/Centro Cultural Coronel Lucio Dávila Rumayor",5,"Coahuila de Zaragoza",4,"Arteaga",1,"Arteaga","Miguel Hidalgo y Costilla 6 Poniente Norte","Col. Jardín","22350","(844) 483 00 82, 483 00 33 ext. 127","","","culturadearteaga@hotmail.com, museoculturaldearteaga@live.com.mx","",-100.85008,25.45051,"http://sic.gob.mx/ficha.php?table=museo&table_id=1838","2018-10-19 09:52:54-05"
1457,"Museo de las Momias de San Antonio de las Alazanas","Antropología","2010-10-31","Secretaría de Cultura de Coahuila",5,"Coahuila de Zaragoza",4,"Arteaga",107,"San Antonio de las Alazanas","Othón Figueroa s/n","","25370","(844) 483 95 72","","","turismo_arteaga@hotmail.com","",-100.54934,25.25713,"http://sic.gob.mx/ficha.php?table=museo&table_id=1457","2018-09-25 07:10:43-05"
96,"Museo Casa Venustiano Carranza","Historia","1959-12-29","Secretaría de Cultura de Coahuila",5,"Coahuila de Zaragoza",7,"Cuatro Ciénegas",1,"Cuatro Ciénegas de Carranza","Pte. Carranza Nte. 105","Centro","27640","869 696 13 75","","","museovczac.cienega@hotmail.com","",-102.06703,26.98727,"http://sic.gob.mx/ficha.php?table=museo&table_id=96","2023-05-24 06:27:20-06"
1884,"Museo de la Casa de la Cultura de Cuatro Ciénegas","","1994-10-05","Casa de la Cultura Cuatro Ciénegas, A.C.",5,"Coahuila de Zaragoza",7,"Cuatro Ciénegas",1,"Cuatro Ciénegas de Carranza","Hidalgo 401 Pte.","Zona Centro","27640","(869) 696 17 17","https://www.facebook.com/casadelacultura.cuatrocienegas","","cotibaca@hotmail.com","",-102.06953,26.98558,"http://sic.gob.mx/ficha.php?table=museo&table_id=1884","2018-11-14 07:24:18-06"
1832,"Museo Ejido San Juan de Boquillas","TND","1000-01-01","",5,"Coahuila de Zaragoza",7,"Cuatro Ciénegas",1,"Cuatro Ciénegas de Carranza","Carretera Cuatro Ciénegas - Monclova, Km. 15","Ejido San Juan de Boquillas","27650","(869) 696 12 24","","","","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1832","2017-03-10 13:20:51-06"
2362,"Génesis 4C Museo Vivo & Laboratorio","","2023-04-06","Laboratorio Genesis 4C, Cuatro Ciénegas, Coahuila",5,"Coahuila de Zaragoza",7,"Cuatro Ciénegas",1,"Cuatro Ciénegas de Carranza","Miguel Hidalgo 200","Centro","27640","866 175 25 35  ","https://genesis4c.mx/","","informes@genesis4c.mx; social@genesis4c.mx; harocha@genesis4c.mx","",-102.06513,26.98699,"http://sic.gob.mx/ficha.php?table=museo&table_id=2362","2023-05-17 12:22:06-06"
951,"Museo Comunitario Casa de la Cultura","Arqueología","1987-09-01","Municipio de Francisco I. Madero",5,"Coahuila de Zaragoza",9,"Francisco I. Madero",1,"Francisco I. Madero (Chávez)","Vicente Guerrero s/n","Col. Benito Juárez","27900","(872) 773 02 92","","","casadelacultura.madero@hotmail.com","",-103.27063,25.767,"http://sic.gob.mx/ficha.php?table=museo&table_id=951","2017-04-26 11:47:07-05"
2306,"Museo Laboratorio Paleontológico de General Cepeda","","1000-01-01","Ayuntamiento de General Cepeda",5,"Coahuila de Zaragoza",11,"General Cepeda",1,"General Cepeda","Juan Antonio de la Fuente 207","","25950 ","842 425 04 82","","","turismo@generalcepeda.gob.mx","",-101.47943,25.37945,"http://sic.gob.mx/ficha.php?table=museo&table_id=2306","2023-01-20 06:52:27-06"
1630,"Museo de Historia Atlahuaco","Historia","2003-03-23","Particular",5,"Coahuila de Zaragoza",11,"General Cepeda",1,"General Cepeda","De la Fuente esq. Benito Juárez","Centro","25950","842 425 03 25","","","atlahuacomuseo@gmail.com","",-101.47681,25.37863,"http://sic.gob.mx/ficha.php?table=museo&table_id=1630","2022-03-07 07:14:09-06"
85,"Museo Paleontológico ","Ciencia y tecnología","1994-11-25","Ayuntamiento de Rincón Colorado",5,"Coahuila de Zaragoza",11,"General Cepeda",58,"Rincón Colorado","Km.43.5 de la Carr. Saltillo-Torreón","","25950","","","","","",-101.3268,25.51547,"http://sic.gob.mx/ficha.php?table=museo&table_id=85","2023-01-18 11:50:57-06"
1686,"Museo Emilio Indio Fernández","Historia","2005-04-20","Ayuntamiento de Juárez",5,"Coahuila de Zaragoza",15,"Juárez",1,"Juárez","Juárez s/n","Centro","20450","861 613 52 69","","","chucho_corona@hotmail.com","",-100.72775,27.6069,"http://sic.gob.mx/ficha.php?table=museo&table_id=1686","2021-04-26 05:24:43-05"
33,"Museo Juarista","Historia","1963-09-04","Secretaría de Educación Pública del Estado de Coahuila",5,"Coahuila de Zaragoza",17,"Matamoros",1,"Matamoros","Zaragoza","Ejido Congregación Hidalgo","27468","(871) 749 10 00","","http://www.facebook.com/pages/Museo-Juarista/207489912633275","info@museojuarista.com.mx","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=33","2018-09-26 04:44:00-05"
960,"Museo Municipal Gral. Jesús González Herrera","Arqueología","1993-01-01","Ayuntamiento de Matamoros",5,"Coahuila de Zaragoza",17,"Matamoros",1,"Matamoros","Pabellón 10","Centro","27446","871 749 10 13","","https://es-la.facebook.com/MuseoMunicipalGral.JesusGlzHerrera","museomatamoros@gmail.com","",-103.22983,25.52936,"http://sic.gob.mx/ficha.php?table=museo&table_id=960","2023-09-21 08:12:55-06"
68,"Museo El Polvorín","Historia","1977-08-12","Ayuntamiento de Monclova",5,"Coahuila de Zaragoza",18,"Monclova",1,"Monclova","Ocampo s/n","Centro","25700","866 633 17 45","","","museo_elpolvorin@hotmail.com","",-101.41869,26.89465,"http://sic.gob.mx/ficha.php?table=museo&table_id=68","2023-04-28 05:22:11-06"
470,"Museo Coahuila y Texas","Historia","1993-05-04","Secretaría de Cultura de Coahuila/Ayuntamiento de Monclova",5,"Coahuila de Zaragoza",18,"Monclova",1,"Monclova","Ermita s/n","Sector El Pueblo","25700","866  633 46 92","","","museocoahytexas@hotmail.com; arteycultura@monclova.gob.mx","MCoahyTex",-101.4154,26.90714,"http://sic.gob.mx/ficha.php?table=museo&table_id=470","2023-05-24 06:39:00-06"
898,"Museo Biblioteca Harold R. Pape","Arte","1977-08-14","Campo San Antonio Fundación Pape, A.C.",5,"Coahuila de Zaragoza",18,"Monclova",1,"Monclova","Blvd. Harold R. Pape 505 Sur","Col. Guadalupe","25750","866 631 04 04","http://www.bibliotecapape.org/","","bibliotecapape@mbp.org.mx","",-101.42872,26.90031,"http://sic.gob.mx/ficha.php?table=museo&table_id=898","2023-05-24 06:18:48-06"
1906,"Museo Quinta Julio Galán Romo ","Arte","2016-12-19","Amigos de la Cultura de Múzquiz, A.C.",5,"Coahuila de Zaragoza",20,"Múzquiz",1,"Ciudad Melchor Múzquiz","Adolfo E. Romo 1422 Pte.","La Cascada","26340","864  616 65 22","","","amigosdelaculturademuzquiz@gmail.com","",-101.52465,27.86779,"http://sic.gob.mx/ficha.php?table=museo&table_id=1906","2023-04-25 04:58:45-06"
1882,"Museo de Ganadería","","1000-01-01","Ayuntamiento de Múzquiz",5,"Coahuila de Zaragoza",20,"Múzquiz",1,"Ciudad Melchor Múzquiz","Veracruz s/n","","","864 116 3923","","","","",-101.49861,27.87751,"http://sic.gob.mx/ficha.php?table=museo&table_id=1882","2023-04-28 05:46:00-06"
57,"Museo Histórico de Múzquiz","Historia","1984-11-20","Ayuntamiento de Múzquiz",5,"Coahuila de Zaragoza",20,"Múzquiz",1,"Ciudad Melchor Múzquiz","Hidalgo 205","Centro","26340","861 616 69 68","","","museomuzquiz@hotmail.com","",-101.51498,27.87655,"http://sic.gob.mx/ficha.php?table=museo&table_id=57","2023-04-25 04:40:39-06"
1840,"Museo de Paleontología de Múzquiz","Ciencia y tecnología","1000-01-01","Ayuntamiento de Múzquiz",5,"Coahuila de Zaragoza",20,"Múzquiz",1,"Ciudad Melchor Múzquiz","Adolfo E. Romo s/n","La Cascada","26340","864  616 48 00","","","","",-101.52832,27.86315,"http://sic.gob.mx/ficha.php?table=museo&table_id=1840","2023-04-25 04:56:26-06"
2140,"Museo Cultural de Nadadores Dr. Américo de la Cruz","","2016-12-12","Sistema Estatal de Museos de Coahuila                                                                      ",5,"Coahuila de Zaragoza",21,"Nadadores",1,"Nadadores","Vicente Guerrero 129 esq. Manuel Acuña","Centro","27550","(866) 638 38 11, 732 44 76","https://www.facebook.com/museoculturaldenadadores/","","americo_de_lacruz@yahoo.com.mx; jvillarrealc@hotmail.com","",-101.59111,27.02608,"http://sic.gob.mx/ficha.php?table=museo&table_id=2140","2021-07-14 05:29:03-05"
1702,"Museo de Ocampo","Historia","1997-06-22","Municipio de Ocampo",5,"Coahuila de Zaragoza",23,"Ocampo",1,"Ocampo","Zaragoza s/n","Centro","27500","869 695 00 80","","","ram_saldana@hotmail.com","",-102.39673,27.31351,"http://sic.gob.mx/ficha.php?table=museo&table_id=1702","2021-04-20 08:33:13-05"
1822,"Museo del Vino. Casa Madero","Especializado","1970-01-01","Casa Madero, S.A. de C.V.",5,"Coahuila de Zaragoza",24,"Parras",1,"Parras de la Fuente","Carretera Paila-Parras km. 18.5","Hacieda San Lorenzo","27980","(842) 422 0100 ext. 108","","","tienda@madero.com.mx","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1822","2018-06-21 12:58:00-05"
2065,"Museo del Centro Cultural Nancy Cárdenas","","1903-01-01","Secretaría de Cultura del Estado de Coahuila",5,"Coahuila de Zaragoza",24,"Parras",1,"Parras de la Fuente","Allende 202 Pte.","Centro","27980","(842) 422 24 67 ","https://coahuila.gob.mx/#","","segurateniente@hotmail.com","",-102.18313,25.44049,"http://sic.gob.mx/ficha.php?table=museo&table_id=2065","2018-11-20 05:45:05-06"
1837,"Museo del Niño El Chapulín","TND","2015-09-01","Gobierno Municipal",5,"Coahuila de Zaragoza",25,"Piedras Negras",1,"Piedras Negras","Zaragoza s/n","Centro","26000","878 108 7936","","","","MuseoChapulin",-100.51377,28.70482,"http://sic.gob.mx/ficha.php?table=museo&table_id=1837","2023-05-24 08:14:44-06"
1836,"Museo de la Frontera Norte","Historia","2016-06-20","Ayuntamiento de Piedras Negras",5,"Coahuila de Zaragoza",25,"Piedras Negras",1,"Piedras Negras","Abasolo 508","Centro","26000","(878) 782 83 60","","https://www.facebook.com/museofronteranorte/?fref=ts","mfronteranorte@gmail.com","MFronteraNorte",-100.51452,28.70627,"http://sic.gob.mx/ficha.php?table=museo&table_id=1836","2018-09-25 05:49:26-05"
1881,"Museo de Historia de Ramos Arizpe","","1000-01-01","Ayuntamiento de Ramos Arizpe/Dirección de Cultura",5,"Coahuila de Zaragoza",27,"Ramos Arizpe",1,"Ramos Arizpe","Gral. Charles s/n esq. Allende","Centro","56050","844 113 67 60","","","aaron-lopez@hotmail.com; pamemfv30@outlook.es","",-100.95078,25.54323,"http://sic.gob.mx/ficha.php?table=museo&table_id=1881","2023-09-26 04:10:25-06"
1685,"Museo de Francisco Villa","Historia","2010-11-12","Secretaría de Cultura de Coahuila",5,"Coahuila de Zaragoza",28,"Sabinas",1,"Sabinas","Emilio Carranza esq. Gómez Farías","Centro","26700","861 612 91 34","","","cultura_sabinas@hotmail.com","",-101.11845,27.84927,"http://sic.gob.mx/ficha.php?table=museo&table_id=1685","2023-04-25 05:19:59-06"
1703,"Museo Nacional del Carbón","Ciencia y tecnología","1985-01-01","Patronato del Museo Nacional del Carbón, A.C.",5,"Coahuila de Zaragoza",28,"Sabinas",1,"Sabinas","Blvd. Doctor José Armando Dávila Moncada s/n","Centro","26700","861 613 41 43","https://www.facebook.com/pages/Museo-Nacional-del-Carb%C3%B3n/1464347150464643","https://www.mexicoescultura.com/recinto/68080/museo-nacional-del-carbon.html#prettyPhoto","museodelcarbonagujita@gmail.com","",-101.16114,27.89608,"http://sic.gob.mx/ficha.php?table=museo&table_id=1703","2023-04-28 06:56:47-06"
1539,"Museo de Artes Gráficas (MAG)","Arte","2012-03-29","Secretaría de Cultura de Coahuila",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Xicoténcatl 264","Centro","25000","844 414 17 81","","","museodeartesgraficassaltillo@gmail.com","MuseoAGraficas",-101.00656,25.42232,"http://sic.gob.mx/ficha.php?table=museo&table_id=1539","2023-05-24 06:47:38-06"
1644,"Sala de Arqueología Profr. Carlos Cárdenas Villarreal","Arqueología","2012-08-01","Benemérita Escuela Normal de Coahuila",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Calz. de los Maestros 858","Centro Histórico","25000","844 412 82 73","","","benc.enlinea@gmail.com","",-101.00803,25.42722,"http://sic.gob.mx/ficha.php?table=museo&table_id=1644","2023-09-26 06:13:35-06"
1423,"Museo del Sarape y Trajes Mexicanos","Arte","2008-06-23","Secretaría de Cultura de Coahuila",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Ignacio Allende Sur 160","Centro","25000","844 481 69 00","","","museodelsarapeytrajesmexicanos@gmail.com","",-101.00172,25.42099,"http://sic.gob.mx/ficha.php?table=museo&table_id=1423","2023-10-31 05:25:46-06"
1643,"Museo de Paleontología de la Benemérita Escuela Normal de Coahuila","Ciencia y tecnología","1909-02-01","Gobierno del Estado de Coahuila/Sistema Estatal de Información Educativa",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Calz. de los Maestros 858","Centro Histórico","25000","(844) 412 82 73","http://www.benc.sepc.edu.mx/museos/index_museos_benc.html","","museosbenc@gmail.com","",-101.00824,25.42714,"http://sic.gob.mx/ficha.php?table=museo&table_id=1643","2019-03-07 08:52:43-06"
1642,"Museo de Catón","Historia","1997-02-27","Particular",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Gral. Cepeda Sur 443","Centro Histórico","25000","844 412 82 12","","http://radioconcierto.org.mx/museo/","luzmariafuentes@radioconcierto.org.mx","",-100.99962,25.4177,"http://sic.gob.mx/ficha.php?table=museo&table_id=1642","2023-09-28 02:56:52-06"
2060,"Salas Carranza","","2013-01-01","Secretaría de Cultura de Coahuila",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Juárez y Zaragoza s/n","Zona Centro","","(844) 411 8500","","","","",-101.00098,25.42182,"http://sic.gob.mx/ficha.php?table=museo&table_id=2060","2018-10-31 06:11:56-06"
1641,"Museo de la Muñeca ","Especializado","2013-04-30","Complejo Museográfico Cultura y Tradiciones en Movimiento, A.C.",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Ignacio Allende Sur 720 altos","Centro","25000","(844) 427 62 32","","https://es-la.facebook.com/mumusalt/","museodelacatrina@hotmail.com ","",-101.00316,25.41643,"http://sic.gob.mx/ficha.php?table=museo&table_id=1641","2019-01-07 03:43:46-06"
1639,"Sala Museográfica de las Leyendas ","Arte","2013-03-12","Complejo Museográfico Cultura y Tradiciones en Movimiento, A.C.",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Ignacio Allende Sur 720","Centro","25000","(844) 414 31 48","","","museodelacatrina@hotmail.com ","",-101.00316,25.41642,"http://sic.gob.mx/ficha.php?table=museo&table_id=1639","2018-12-13 07:03:57-06"
1640,"Museo Madero Espiritista","TND","2013-03-12","Complejo Museográfico Cultura y Tradiciones en Movimiento, A.C.",5,"Coahuila de Zaragoza",30,"Saltillo",1,"Saltillo","Ignacio Allende Sur 720","Centro","25000","(844) 414 31 48","","","museodelacatrina@hotmail.com ","",-101.00385,25.41657,"http://sic.gob.mx/ficha.php?table=museo&table_id=1640","2018-08-29 06:16:09-05"
